Embalse,Periodo,Codigo EC,Caudal,Codigo EP,Precipitacion
Betania,2015-Jan,3103450,282.006451612903,21080030,7
Betania,2015-Feb,3103450,466.771428571429,21080030,34
Betania,2015-Mar,3103450,387.738709677419,21080030,73
Betania,2015-Apr,3103450,410.99,21080030,31
Betania,2015-May,3103450,492.712903225807,21080030,5
Betania,2015-Jun,3103450,889.346666666667,21080030,14
Betania,2015-Jul,3103450,384.31935483871,21080030,0
Betania,2015-Aug,3103450,338.029032258065,21080030,0
Betania,2015-Sep,3103450,242.326666666667,21080030,0
Betania,2015-Oct,3103450,215.722580645161,21080030,35
Betania,2015-Nov,3103450,281.6988,21080030,165
Betania,2015-Dec,3103450,307.664516129032,21080030,0
Betania,2016-Jan,3103450,246.982838709677,21080030,10
Betania,2016-Feb,3103450,310.955172413793,21080030,20
Betania,2016-Mar,3103450,366.492709677419,21080030,215
Betania,2016-Apr,3103450,569.0545,21080030,170
Betania,2016-May,3103450,497.418612903226,21080030,92
Betania,2016-Jun,3103450,479.188766666667,21080030,20
Betania,2016-Jul,3103450,606.307580645161,21080030,16
Betania,2016-Aug,3103450,479.83364516129,21080030,15
Betania,2016-Sep,3103450,538.3037,21080030,94
Betania,2016-Oct,3103450,427.826451612903,21080030,100
Betania,2016-Nov,3103450,337.224633333333,21080030,365
Betania,2016-Dec,3103450,459.229774193548,21080030,317
Betania,2017-Jan,3103450,595.089064516129,21080030,182
Betania,2017-Feb,3103450,525.331285714286,21080030,101
Betania,2017-Mar,3103450,558.906032258065,21080030,231
Betania,2017-Apr,3103450,717.194566666667,21080030,141
Betania,2017-May,3103450,837.280709677419,21080030,187
Betania,2017-Jun,3103450,718.036166666667,21080030,23
Betania,2017-Jul,3103450,569.365032258065,21080030,15
Betania,2017-Aug,3103450,558.265838709678,21080030,36
Betania,2017-Sep,3103450,445.0745,21080030,6
Betania,2017-Oct,3103450,423.407064516129,21080030,116
Betania,2017-Nov,3103450,504.656333333333,21080030,245
Betania,2017-Dec,3103450,468.482129032258,21080030,382
Betania,2018-Jan,3103450,378.363774193548,21080030,179
Betania,2018-Feb,3103450,344.344285714286,21080030,238
Betania,2018-Mar,3103450,362.566548387097,21080030,182
Betania,2018-Apr,3103450,500.1513,21080030,151
Betania,2018-May,3103450,490.248322580645,21080030,71
Betania,2018-Jun,3103450,689.474166666667,21080030,26
Betania,2018-Jul,3103450,594.723419354839,21080030,8
Betania,2018-Aug,3103450,465.076161290323,21080030,3
Betania,2018-Sep,3103450,378.941766666667,21080030,55
Betania,2018-Oct,3103450,378.907741935484,21080030,371
Betania,2018-Nov,3103450,472.201266666667,21080030,270
Betania,2018-Dec,3103450,405.966548387097,21080030,38
Betania,2019-Jan,3103450,236.716096774194,21080030,43
Betania,2019-Feb,3103450,290.398107142857,21080030,61
Betania,2019-Mar,3103450,381.019387096774,21080030,135
Betania,2019-Apr,3103450,536.883666666667,21080030,188
Betania,2019-May,3103450,505.666387096774,21080030,227
Betania,2019-Jun,3103450,753.587,21080030,53
Betania,2019-Jul,3103450,469.352096774194,21080030,12
Betania,2019-Aug,3103450,563.981774193548,21080030,2
Betania,2019-Sep,3103450,475.3212,21080030,65
Betania,2019-Oct,3103450,323.516,21080030,49
Betania,2019-Nov,3103450,484.690866666667,21080030,356
Betania,2019-Dec,3103450,553.108838709678,21080030,144
Betania,2020-Jan,3103450,324.372935483871,21080030,14
Betania,2020-Feb,3103450,345.225275862069,21080030,122
Betania,2020-Mar,3103450,341.048870967742,21080030,186
Betania,2020-Apr,3103450,500.64,21080030,38
Betania,2020-May,3103450,606.977161290323,21080030,125
Betania,2020-Jun,3103450,617.391866666667,21080030,29
Betania,2020-Jul,3103450,759.724709677419,21080030,87
Betania,2020-Aug,3103450,526.321225806452,21080030,7
Betania,2020-Sep,3103450,316.2277,21080030,20.687381605524
Betania,2020-Oct,3103450,436.080290322581,21080030,58
Betania,2020-Nov,3103450,500.815266666667,21080030,31
Betania,2020-Dec,3103450,444.986838709677,21080030,222
Betania,2021-Jan,3103450,440.850903225806,21080030,16.4447838313947
Betania,2021-Feb,3103450,388.032714285714,21080030,163
Betania,2021-Mar,3103450,645.965870967742,21080030,255
Betania,2021-Apr,3103450,497.0137,21080030,280
Betania,2021-May,3103450,754.345806451613,21080030,154
Betania,2021-Jun,3103450,767.1229,21080030,180
Betania,2021-Jul,3103450,792.397580645161,21080030,8
Betania,2021-Aug,3103450,640.301967741936,21080030,51
Betania,2021-Sep,3103450,696.6016,21080030,16
Betania,2021-Oct,3103450,628.572806451613,21080030,477
Betania,2021-Nov,3103450,585.425633333333,21080030,260
Betania,2021-Dec,3103450,470.012225806452,21080030,234.045403550409
Betania,2022-Jan,3103450,458.034741935484,21080030,90
Betania,2022-Feb,3103450,516.546571428571,21080030,0
Betania,2022-Mar,3103450,708.910387096774,21080030,185
Betania,2022-Apr,3103450,523.548366666667,21080030,232
Betania,2022-May,3103450,547.793612903226,21080030,66
Betania,2022-Jun,3103450,528.902466666667,21080030,152
Betania,2022-Jul,3103450,554.307064516129,21080030,114
Betania,2022-Aug,3103450,496.301709677419,21080030,32
Betania,2022-Sep,3103450,616.2834,21080030,184
Betania,2022-Oct,3103450,463.084096774194,21080030,210
Betania,2022-Nov,3103450,674.434833333333,21080030,174
Betania,2022-Dec,3103450,462.161387096774,21080030,141
Betania,2023-Jan,3103450,701.36035483871,21080030,202
Betania,2023-Feb,3103450,450.706464285714,21080030,112
Betania,2023-Mar,3103450,665.409419354839,21080030,367
Betania,2023-Apr,3103450,557.196466666667,21080030,175
Betania,2023-May,3103450,565.508419354839,21080030,216.494198090064
Betania,2023-Jun,3103450,511.138333333333,21080030,58.2896226302437
Betania,2023-Jul,3103450,512.838741935484,21080030,32.3287604177579
Betania,2023-Aug,3103450,453.594258064516,21080030,0
Betania,2023-Sep,3103450,441.6989,21080030,61.2391374994627
Betania,2023-Oct,3103450,374.539483870968,21080030,0
Betania,2023-Nov,3103450,350.517966666667,21080030,61
Betania,2023-Dec,3103450,421.296322580645,21080030,196
Betania,2024-Jan,3103450,486.336901362901,21080030,31
Betania,2024-Feb,3103450,461.43166221876,21080030,67
Betania,2024-Mar,3103450,455.406379016448,21080030,96
Betania,2024-Apr,3103450,664.7244008435,21080030,492
Betania,2024-May,3103450,529.763979029053,21080030,147
Betania,2024-Jun,3103450,597.929725326492,21080030,116
Betania,2024-Jul,3103450,613.917356301672,21080030,6
Betania,2024-Aug,3103450,339.724123174459,21080030,0
Betania,2024-Sep,3103450,215.784269842747,21080030,15
Betania,2024-Oct,3103450,345.354554565713,21080030,166
Betania,2024-Nov,3103450,339.295186136559,21080030,412
Betania,2024-Dec,3103450,464.230653982737,21080030,250
Betania,2025-Jan,3103450,385.026335726948,21080030,246
Betania,2025-Feb,3103450,538.702612793756,21080030,503
Betania,2025-Mar,3103450,455.408867340693,21080030,409
Betania,2025-Apr,3103450,597.907975815925,21080030,194
Betania,2025-May,3103450,656.727546999204,21080030,1
Betania,2025-Jun,3103450,597.612182061422,21080030,109
Prado,2015-Jan,3103470,5.30661290322581,21160040,140.053081156807
Prado,2024-Sep,3103470,3.53242307692308,21160040,246.765824036176
Prado,2024-Oct,3103470,43.3810948036162,21160040,248.335557178534
Prado,2024-Nov,3103470,22.4694556304055,21160040,554.079072881586
Prado,2024-Dec,3103470,17.9810151820155,21160040,131.71736589438
Prado,2025-Jan,3103470,7.03653757630732,21160040,76.6620116177301
Prado,2025-Feb,3103470,9.66102153238517,21160040,59.2921479852456
Prado,2025-Mar,3103470,11.8743491104084,21160040,191.422601513597
Prado,2025-Apr,3103470,40.346907713372,21160040,56.3987938947102
Prado,2025-May,3103470,39.5087267405509,21160040,0
Prado,2025-Jun,3103470,20.4588566379743,21160040,324.066176187289
Prado,2015-Feb,3103470,8.73978571428571,21160041,129.088045975541
Prado,2015-Mar,3103470,18.6752258064516,21160042,0
Prado,2015-Apr,3103470,18.8818666666667,21160043,322.220916823701
Prado,2015-May,3103470,10.8062258064516,21160044,116.614816081875
Prado,2015-Jun,3103470,34.6976666666667,21160045,84.1679383273869
Prado,2015-Jul,3103470,20.9496129032258,21160046,146.655743151215
Prado,2015-Aug,3103470,13.624064516129,21160047,150.946035739848
Prado,2015-Sep,3103470,7.18973333333333,21160048,174.118486707237
Prado,2015-Oct,3103470,6.58725806451613,21160049,242.400613800898
Prado,2015-Nov,3103470,19.0789333333333,21160050,251.212374306208
Prado,2015-Dec,3103470,5.25490322580645,21160051,0
Prado,2016-Jan,3103470,2.9931935483871,21160052,155.12513231191
Prado,2016-Feb,3103470,3.57624137931035,21160053,0
Prado,2016-Mar,3103470,4.55893548387097,21160054,108.472748982872
Prado,2016-Apr,3103470,19.5464666666667,21160055,33.3358227434031
Prado,2016-May,3103470,27.6790322580645,21160056,156.637567295815
Prado,2016-Jun,3103470,17.8652666666667,21160057,155.982380702537
Prado,2016-Jul,3103470,26.7854838709677,21160058,265.317555921446
Prado,2016-Aug,3103470,21.4682580645161,21160059,107.235260977321
Prado,2016-Sep,3103470,22.3141666666667,21160060,67.8056019900685
Prado,2016-Oct,3103470,27.4822580645161,21160061,199.081065203107
Prado,2016-Nov,3103470,39.1477666666667,21160062,265.894257915391
Prado,2016-Dec,3103470,20.3220967741936,21160063,311.700642112801
Prado,2017-Jan,3103470,14.941,21160064,242.512069638301
Prado,2017-Feb,3103470,7.75703571428571,21160065,0
Prado,2017-Mar,3103470,11.8018064516129,21160066,197.305088108273
Prado,2017-Apr,3103470,20.3899,21160067,235.461409446727
Prado,2017-May,3103470,38.1048064516129,21160068,390.988248336432
Prado,2017-Jun,3103470,33.8228666666667,21160069,242.765335888712
Prado,2017-Jul,3103470,30.0063225806452,21160070,194.498773999897
Prado,2017-Aug,3103470,16.1013870967742,21160071,151.479742470553
Prado,2017-Sep,3103470,10.2646,21160072,196.967879973201
Prado,2017-Oct,3103470,17.3775806451613,21160073,158.510432630296
Prado,2017-Nov,3103470,36.3883,21160074,207.147967822332
Prado,2017-Dec,3103470,16.9543870967742,21160075,251.95409664693
Prado,2018-Jan,3103470,16.7516451612903,21160076,67.0892286523479
Prado,2018-Feb,3103470,16.4597857142857,21160077,49.769168466598
Prado,2018-Mar,3103470,9.25554838709678,21160078,26.2413679286703
Prado,2018-Apr,3103470,40.1685,21160079,0
Prado,2018-May,3103470,45.6603870967742,21160080,280.819299608658
Prado,2018-Jun,3103470,29.0186666666667,21160081,330.063979949119
Prado,2018-Jul,3103470,19.3507741935484,21160082,83.4260752164388
Prado,2018-Aug,3103470,21.6133548387097,21160083,0
Prado,2018-Sep,3103470,14.7636333333333,21160084,145.429424461664
Prado,2018-Oct,3103470,22.4261935483871,21160085,0
Prado,2018-Nov,3103470,26.8787333333333,21160086,0
Prado,2018-Dec,3103470,10.1927419354839,21160087,257.930269913285
Prado,2019-Jan,3103470,6.51261290322581,21160088,67.0908676690048
Prado,2019-Feb,3103470,8.37953571428571,21160089,5.33445194130738
Prado,2019-Mar,3103470,13.8808064516129,21160090,233.197702066555
Prado,2019-Apr,3103470,27.3687,21160091,18.1602366661903
Prado,2019-May,3103470,34.7068387096774,21160092,0
Prado,2019-Jun,3103470,34.3584,21160093,132.952950885334
Prado,2019-Jul,3103470,21.3163548387097,21160094,194.472249148884
Prado,2019-Aug,3103470,12.2309032258065,21160095,116.21797007121
Prado,2019-Sep,3103470,11.3346333333333,21160096,253.359101623492
Prado,2019-Oct,3103470,17.0521612903226,21160097,127.019069015555
Prado,2019-Nov,3103470,33.7005666666667,21160098,215.629476472205
Prado,2019-Dec,3103470,13.5335161290323,21160099,0
Prado,2020-Jan,3103470,17.5558709677419,21160100,248.12091800744
Prado,2020-Feb,3103470,28.8658275862069,21160101,136.217136832327
Prado,2020-Mar,3103470,45.514064516129,21160102,100.846763221553
Prado,2020-Apr,3103470,16.8854,21160103,233.764569838032
Prado,2020-May,3103470,40.6221290322581,21160104,277.803092679587
Prado,2020-Jun,3103470,90.1490333333333,21160105,172.723573708309
Prado,2020-Jul,3103470,60.6025161290323,21160106,324.287930045987
Prado,2020-Aug,3103470,31.547064516129,21160107,181.524036697194
Prado,2020-Sep,3103470,58.4103666666667,21160108,46.4698852937165
Prado,2020-Oct,3103470,6.99312903225806,21160109,140.209283131325
Prado,2020-Nov,3103470,62.9885666666667,21160110,230.978723149328
Prado,2020-Dec,3103470,32.2558064516129,21160111,351.4366484062
Prado,2021-Jan,3103470,11.5263225806452,21160112,167.079615293233
Prado,2021-Feb,3103470,13.92975,21160113,15.6710129715642
Prado,2021-Mar,3103470,49.9830967741936,21160114,142.726938913923
Prado,2021-Apr,3103470,38.2502,21160115,310.334299989351
Prado,2021-May,3103470,80.4327741935484,21160116,168.303906758231
Prado,2021-Jun,3103470,55.8137666666667,21160117,47.9741563012709
Prado,2021-Jul,3103470,26.6759032258065,21160118,150.647837136883
Prado,2021-Aug,3103470,29.966064516129,21160119,308.423831546886
Prado,2021-Sep,3103470,29.3722666666667,21160120,92.8322115610493
Prado,2021-Oct,3103470,66.7117741935484,21160121,62.4257800437335
Prado,2021-Nov,3103470,55.8495,21160122,656.188376283367
Prado,2021-Dec,3103470,15.0987096774194,21160123,0
Prado,2022-Jan,3103470,7.27590322580645,21160124,43.596698335034
Prado,2022-Feb,3103470,11.4573214285714,21160125,0
Prado,2022-Mar,3103470,21.0124516129032,21160126,100.701997057151
Prado,2022-Apr,3103470,26.9503,21160127,230.160490443853
Prado,2022-May,3103470,47.5250322580645,21160128,123.242242083771
Prado,2022-Jun,3103470,52.5817666666667,21160129,35.7967605392593
Prado,2022-Jul,3103470,40.1379032258065,21160130,327.223419745066
Prado,2022-Aug,3103470,19.2400967741936,21160131,82.4093572596406
Prado,2022-Sep,3103470,22.3158333333333,21160132,84.8516051834523
Prado,2022-Oct,3103470,51.9804838709677,21160133,170.917098158352
Prado,2022-Nov,3103470,54.3203,21160134,186.28306197736
Prado,2022-Dec,3103470,20.0557741935484,21160135,226.72264382697
Prado,2023-Jan,3103470,29.1066774193548,21160136,144.629960920776
Prado,2023-Feb,3103470,11.1511428571429,21160137,249.773732556621
Prado,2023-Mar,3103470,29.031935483871,21160138,433.360995751379
Prado,2023-Apr,3103470,20.6836,21160139,189.583378233863
Prado,2023-May,3103470,32.3778709677419,21160140,322.208935265818
Prado,2023-Jun,3103470,36.4346666666667,21160141,307.975250200928
Prado,2023-Jul,3103470,22.0402903225806,21160142,0
Prado,2023-Aug,3103470,22.3069032258065,21160143,49.5489925511917
Prado,2023-Sep,3103470,14.0989666666667,21160144,0
Prado,2023-Oct,3103470,24.9618387096774,21160145,266.603396628093
Prado,2023-Nov,3103470,33.5415333333333,21160146,273.679458027632
Prado,2023-Dec,3103470,13.9183870967742,21160147,471.82875060113
Prado,2024-Jan,3103470,6.1008064516129,21160148,44.2013491737762
Prado,2024-Feb,3103470,6.86010344827586,21160149,82.9574799926611
Prado,2024-Mar,3103470,9.03603225806452,21160150,180.438899309166
Prado,2024-Apr,3103470,17.152,21160151,163.364525155865
Prado,2024-May,3103470,39.5601612903226,21160152,386.954758597614
Prado,2024-Jun,3103470,33.1376,21160153,381.647237580059
Prado,2024-Jul,3103470,20.9503225806452,21160154,245.278755651563
Prado,2024-Aug,3103470,9.8258064516129,21160155,84.2790513350848
Salvajina,2015-Jan,3103045,3.66025806451613,26030150,138.8
Salvajina,2015-Feb,3103045,3.95271428571429,26030150,126.4
Salvajina,2015-Mar,3103045,4.6321935483871,26030150,330.4
Salvajina,2015-Apr,3103045,6.71856666666667,26030150,298.2
Salvajina,2015-May,3103045,4.41903225806452,26030150,161.2
Salvajina,2015-Jun,3103045,2.8587,26030150,30.5
Salvajina,2015-Jul,3103045,2.3741935483871,26030150,139.7
Salvajina,2015-Aug,3103045,1.66967741935484,26030150,47.2
Salvajina,2015-Sep,3103045,1.50476666666667,26030150,52.4
Salvajina,2015-Oct,3103045,1.93464516129032,26030150,229
Salvajina,2015-Nov,3103045,6.2082,26030150,540.7
Salvajina,2015-Dec,3103045,3.75696774193548,26030150,39.5
Salvajina,2016-Jan,3103045,1.56161290322581,26030150,58.1
Salvajina,2016-Feb,3103045,1.23462068965517,26030150,125
Salvajina,2016-Mar,3103045,2.73583870967742,26030150,236.3
Salvajina,2016-Apr,3103045,6.34186666666667,26030150,266.3
Salvajina,2016-May,3103045,11.1239032258065,26030150,217.6
Salvajina,2016-Jun,3103045,2.93333333333333,26030150,150.8
Salvajina,2016-Jul,3103045,1.88838709677419,26030150,60.7
Salvajina,2016-Aug,3103045,1.11945161290323,26030150,40.3
Salvajina,2016-Sep,3103045,1.0168,26030150,108.3
Salvajina,2016-Oct,3103045,3.91093548387097,26030150,324.7
Salvajina,2016-Nov,3103045,7.44333333333333,26030150,305.9
Salvajina,2016-Dec,3103045,8.99980645161291,26030150,382.9
Salvajina,2017-Jan,3103045,8.57532258064516,26030150,218.3
Salvajina,2017-Feb,3103045,3.13657142857143,26030150,75.5
Salvajina,2017-Mar,3103045,10.6129032258065,26030150,354.3
Salvajina,2017-Apr,3103045,13.4524666666667,26030150,233.6
Salvajina,2017-May,3103045,11.6689677419355,26030150,248.1
Salvajina,2017-Jun,3103045,5.9925,26030150,251
Salvajina,2017-Jul,3103045,2.92422580645161,26030150,6.8
Salvajina,2017-Aug,3103045,1.87267741935484,26030150,213.1
Salvajina,2017-Sep,3103045,1.3067,26030150,65.7
Salvajina,2017-Oct,3103045,2.80577419354839,26030150,245.3
Salvajina,2017-Nov,3103045,6.74423333333333,26030150,268.2
Salvajina,2017-Dec,3103045,6.98351612903226,26030150,206
Salvajina,2018-Jan,3103045,6.906,26030150,190
Salvajina,2018-Feb,3103045,4.8665,26030150,190.9
Salvajina,2018-Mar,3103045,3.31683870967742,26030150,191.1
Salvajina,2018-Apr,3103045,3.05076666666667,26030150,167.3
Salvajina,2018-May,3103045,4.00509677419355,26030150,371.3
Salvajina,2018-Jun,3103045,2.9365,26030150,137.5
Salvajina,2018-Jul,3103045,2.14232258064516,26030150,88.5
Salvajina,2018-Aug,3103045,1.54503225806452,26030150,52.6
Salvajina,2018-Sep,3103045,1.91036666666667,26030150,229.4
Salvajina,2018-Oct,3103045,3.10596774193548,26030150,312.3
Salvajina,2018-Nov,3103045,8.51216666666667,26030150,472.8
Salvajina,2018-Dec,3103045,4.32090322580645,26030150,44.6
Salvajina,2019-Jan,3103045,1.45603225806452,26030150,148.1
Salvajina,2019-Feb,3103045,1.79817857142857,26030150,192.2
Salvajina,2019-Mar,3103045,2.58558064516129,26030150,212.1
Salvajina,2019-Apr,3103045,4.6072,26030150,312.1
Salvajina,2019-May,3103045,3.56861290322581,26030150,304.7
Salvajina,2019-Jun,3103045,3.99656666666667,26030150,145.1
Salvajina,2019-Jul,3103045,1.52632258064516,26030150,86
Salvajina,2019-Aug,3103045,0.859870967741936,26030150,3
Salvajina,2019-Sep,3103045,0.9102,26030150,191.4
Salvajina,2019-Oct,3103045,1.18848387096774,26030150,160.2
Salvajina,2019-Nov,3103045,3.19026666666667,26030150,329.9
Salvajina,2019-Dec,3103045,5.54132258064516,26030150,315.1
Salvajina,2020-Jan,3103045,0,26030150,50.5
Salvajina,2020-Feb,3103045,2.54678841652242,26030150,147.1
Salvajina,2020-Mar,3103045,0,26030150,136.4
Salvajina,2020-Apr,3103045,10.5397764121177,26030150,247.4
Salvajina,2020-May,3103045,6.20181961199326,26030150,202.3
Salvajina,2020-Jun,3103045,5.09107205064426,26030150,250.3
Salvajina,2020-Jul,3103045,2.99343602162519,26030150,210.4
Salvajina,2020-Aug,3103045,1.45136293716896,26030150,146.9
Salvajina,2020-Sep,3103045,1.12209647032471,26030150,106.1
Salvajina,2020-Oct,3103045,2.03030911386273,26030150,304.5
Salvajina,2020-Nov,3103045,5.76420235117604,26030150,366.3
Salvajina,2020-Dec,3103045,5.9313491460082,26030150,377.4
Salvajina,2021-Jan,3103045,0.180669883082582,26030150,134.8
Salvajina,2021-Feb,3103045,0.783503655152338,26030150,203.5
Salvajina,2021-Mar,3103045,5.86584703781596,26030150,412.2
Salvajina,2021-Apr,3103045,3.49489122691956,26030150,178.1
Salvajina,2021-May,3103045,2.45630013076553,26030150,200.4
Salvajina,2021-Jun,3103045,4.22912776449225,26030150,388.5
Salvajina,2021-Jul,3103045,0.794204211205711,26030150,50.6548316776869
Salvajina,2021-Aug,3103045,0.589794403472424,26030150,78.9017158797802
Salvajina,2021-Sep,3103045,1.00580434096461,26030150,140.315383029984
Salvajina,2021-Oct,3103045,3.13061498967879,26030150,329.8
Salvajina,2021-Nov,3103045,5.63528804283255,26030150,276.6
Salvajina,2021-Dec,3103045,5.42293113185025,26030150,346
Salvajina,2022-Jan,3103045,5.06194635822606,26030150,239.8
Salvajina,2022-Feb,3103045,1.9196886266918,26030150,288
Salvajina,2022-Mar,3103045,3.48249277798999,26030150,480.3
Salvajina,2022-Apr,3103045,5.60380417970006,26030150,261
Salvajina,2022-May,3103045,2.09068180560402,26030150,221.6
Salvajina,2022-Jun,3103045,2.87724800228539,26030150,268.9
Salvajina,2022-Jul,3103045,2.60306599128668,26030150,283.9
Salvajina,2022-Aug,3103045,1.32232107087289,26030150,139.3
Salvajina,2022-Sep,3103045,1.12871327775258,26030150,134.2
Salvajina,2022-Oct,3103045,2.69156988831232,26030150,295
Salvajina,2022-Nov,3103045,3.49210379668023,26030150,338.9
Salvajina,2022-Dec,3103045,2.91842474983077,26030150,139.6
Salvajina,2023-Jan,3103045,6.79548305017104,26030150,292.2
Salvajina,2023-Feb,3103045,2.30787097439295,26030150,97.9
Salvajina,2023-Mar,3103045,2.50168265092789,26030150,379.5
Salvajina,2023-Apr,3103045,8.1522845719397,26030150,164.9
Salvajina,2023-May,3103045,10.2626625377674,26030150,218.7
Salvajina,2023-Jun,3103045,4.22880492720035,26030150,126
Salvajina,2023-Jul,3103045,2.21684053664,26030150,189.2
Salvajina,2023-Aug,3103045,1.56131123343288,26030150,84.2
Salvajina,2023-Sep,3103045,1.69656709395778,26030150,96.9
Salvajina,2023-Oct,3103045,3.61099976993455,26030150,260.1
Salvajina,2023-Nov,3103045,7.01198299776033,26030150,308.7
Salvajina,2023-Dec,3103045,5.0282915727209,26030150,213.5
Salvajina,2024-Jan,3103045,4.98035009481825,26030150,57.2
Salvajina,2024-Feb,3103045,4.58084808847062,26030150,134.4
Salvajina,2024-Mar,3103045,6.83238257137751,26030150,125.2
Salvajina,2024-Apr,3103045,10.7159087557414,26030150,270.9
Salvajina,2024-May,3103045,12.4746156649628,26030150,307.1
Salvajina,2024-Jun,3103045,5.80880787791675,26030150,213.1
Salvajina,2024-Jul,3103045,2.01393798458686,26030150,40.9
Salvajina,2024-Aug,3103045,2.02570610770464,26030150,78.5
Salvajina,2024-Sep,3103045,1.46149680489085,26030150,58.4
Salvajina,2024-Oct,3103045,1.84855469753996,26030150,175.1
Salvajina,2024-Nov,3103045,6.94184085715526,26030150,179
Salvajina,2024-Dec,3103045,5.19358705967252,26030150,359.5
Salvajina,2025-Jan,3103045,4.06168533355849,26030150,132.3
Salvajina,2025-Feb,3103045,3.51231482017248,26030150,357
Salvajina,2025-Mar,3103045,8.2416371931845,26030150,368
Salvajina,2025-Apr,3103045,4.92751872470842,26030150,354.8
Salvajina,2025-May,3103045,6.66416901825914,26030150,279.5
Salvajina,2025-Jun,3103045,3.69541250639368,26030150,351.7
Guatape,2015-Jan,3103150,289.574193548387,23085110,116.4
Guatape,2015-Feb,3103150,348.496428571429,23085110,127.7
Guatape,2015-Mar,3103150,465.077419354839,23085110,188.6
Guatape,2015-Apr,3103150,657.156666666667,23085110,261.3
Guatape,2015-May,3103150,329.274193548387,23085110,217.7
Guatape,2015-Jun,3103150,250.64,23085110,71.7
Guatape,2015-Jul,3103150,236.941935483871,23085110,196.8
Guatape,2015-Aug,3103150,190.996774193548,23085110,214.4
Guatape,2015-Sep,3103150,174.574,23085110,149.6
Guatape,2015-Oct,3103150,229.026774193548,23085110,175
Guatape,2015-Nov,3103150,354.006666666667,23085110,269.5
Guatape,2015-Dec,3103150,276.615161290323,23085110,10.9
Guatape,2016-Jan,3103150,172.25435483871,23085110,40.9
Guatape,2016-Feb,3103150,161.013103448276,23085110,137.4
Guatape,2016-Mar,3103150,268.378032258065,23085110,108.1
Guatape,2016-Apr,3103150,424.4251,23085110,311.1
Guatape,2016-May,3103150,648.655580645161,23085110,175.4
Guatape,2016-Jun,3103150,386.813266666667,23085110,63.5
Guatape,2016-Jul,3103150,310.136548387097,23085110,223.7
Guatape,2016-Aug,3103150,239.576903225807,23085110,254.1
Guatape,2016-Sep,3103150,340.235933333333,23085110,385.3
Guatape,2016-Oct,3103150,516.295,23085110,308.3
Guatape,2016-Nov,3103150,833.299066666667,23085110,208.6
Guatape,2016-Dec,3103150,773.202290322581,23085110,235.2
Guatape,2017-Jan,3103150,928.078967741936,23085110,183.3
Guatape,2017-Feb,3103150,511.2515,23085110,100.2
Guatape,2017-Mar,3103150,1074.33090322581,23085110,471.4
Guatape,2017-Apr,3103150,1223.3112,23085110,118.4
Guatape,2017-May,3103150,1769.58319354839,23085110,478.1
Guatape,2017-Jun,3103150,1075.35746666667,23085110,451.9
Guatape,2017-Jul,3103150,646.583516129032,23085110,92.6
Guatape,2017-Aug,3103150,558.043225806452,23085110,253.1
Guatape,2017-Sep,3103150,663.066233333333,23085110,379
Guatape,2017-Oct,3103150,774.824741935484,23085110,257.9
Guatape,2017-Nov,3103150,1394.72813333333,23085110,228.2
Guatape,2017-Dec,3103150,1014.8295483871,23085110,85.1
Guatape,2018-Jan,3103150,1061.29051612903,23085110,227.3
Guatape,2018-Feb,3103150,704.743535714286,23085110,101.9
Guatape,2018-Mar,3103150,619.56964516129,23085110,126.9
Guatape,2018-Apr,3103150,1167.3806,23085110,290.1
Guatape,2018-May,3103150,1159.53483870968,23085110,413.2
Guatape,2018-Jun,3103150,742.7491,23085110,176.6
Guatape,2018-Jul,3103150,486.145451612903,23085110,145
Guatape,2018-Aug,3103150,482.509612903226,23085110,146.8
Guatape,2018-Sep,3103150,477.7145,23085110,223.1
Guatape,2018-Oct,3103150,687.409451612903,23085110,218.2
Guatape,2018-Nov,3103150,1058.0562,23085110,355.3
Guatape,2018-Dec,3103150,1034.39332258065,23085110,35.2
Guatape,2019-Jan,3103150,373.635548387097,23085110,125.4
Guatape,2019-Feb,3103150,482.171821428571,23085110,94.6
Guatape,2019-Mar,3103150,648.071935483871,23085110,211.2
Guatape,2019-Apr,3103150,1157.8014,23085110,254.6
Guatape,2019-May,3103150,938.852838709677,23085110,357.7
Guatape,2019-Jun,3103150,992.7075,23085110,89.4
Guatape,2019-Jul,3103150,449.026322580645,23085110,176.3
Guatape,2019-Aug,3103150,292.298387096774,23085110,25.7
Guatape,2019-Sep,3103150,294.093966666667,23085110,222.9
Guatape,2019-Oct,3103150,508.933935483871,23085110,295.8
Guatape,2019-Nov,3103150,814.931966666667,23085110,197.4
Guatape,2019-Dec,3103150,695.500870967742,23085110,163.4
Guatape,2020-Jan,3103150,510.217096774194,23085110,16.8
Guatape,2020-Feb,3103150,323.274689655172,23085110,90.4
Guatape,2020-Mar,3103150,384.798193548387,23085110,120.8
Guatape,2020-Apr,3103150,457.523833333333,23085110,147.4
Guatape,2020-May,3103150,360.536064516129,23085110,133
Guatape,2020-Jun,3103150,427.2674,23085110,171.7
Guatape,2020-Jul,3103150,487.204806451613,23085110,167.842967901908
Guatape,2020-Aug,3103150,451.728193548387,23085110,246
Guatape,2020-Sep,3103150,563.763766666667,23085110,237.4
Guatape,2020-Oct,3103150,390.865129032258,23085110,125.7
Guatape,2020-Nov,3103150,643.935233333333,23085110,282.6
