CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2016-06-01 00:00,mm,380.5,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2016-07-01 00:00,mm,241.8,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2016-08-01 00:00,mm,206.5,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2016-09-01 00:00,mm,155.7,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2016-10-01 00:00,mm,73.4,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2016-11-01 00:00,mm,109.7,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2016-12-01 00:00,mm,30.5,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2017-01-01 00:00,mm,42.6,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2017-02-01 00:00,mm,52.6,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2017-03-01 00:00,mm,161.8,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2017-04-01 00:00,mm,35.4,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2017-05-01 00:00,mm,156.8,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2017-06-01 00:00,mm,261.9,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2017-07-01 00:00,mm,411,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2017-08-01 00:00,mm,127,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2017-09-01 00:00,mm,79.2,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2017-10-01 00:00,mm,124.7,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2017-11-01 00:00,mm,32.6,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2017-12-01 00:00,mm,54.7,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2018-01-01 00:00,mm,36.6,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2018-02-01 00:00,mm,25.1,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2018-03-01 00:00,mm,112.1,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2018-04-01 00:00,mm,166.4,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2018-05-01 00:00,mm,175.7,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2018-06-01 00:00,mm,243.7,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2018-07-01 00:00,mm,333.1,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2018-08-01 00:00,mm,175.1,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2018-09-01 00:00,mm,49.1,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2018-10-01 00:00,mm,102.8,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2018-11-01 00:00,mm,59.4,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2018-12-01 00:00,mm,3.2,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2019-01-01 00:00,mm,20.7,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2019-02-01 00:00,mm,0,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2019-03-01 00:00,mm,29.3,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2019-04-01 00:00,mm,88.3,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2019-05-01 00:00,mm,180,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2019-06-01 00:00,mm,348.5,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2019-07-01 00:00,mm,227.1,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2019-08-01 00:00,mm,201.5,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2019-09-01 00:00,mm,62,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2019-10-01 00:00,mm,71.5,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2019-11-01 00:00,mm,41.2,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2019-12-01 00:00,mm,32.3,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2020-01-01 00:00,mm,64.9,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2020-02-01 00:00,mm,35.1,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2020-03-01 00:00,mm,42.8,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2020-04-01 00:00,mm,32.1,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2020-05-01 00:00,mm,118.6,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2020-06-01 00:00,mm,161.7,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2020-07-01 00:00,mm,193.9,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2020-08-01 00:00,mm,100.6,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2020-09-01 00:00,mm,65.8,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2020-10-01 00:00,mm,66.6,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2020-11-01 00:00,mm,164.2,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2020-12-01 00:00,mm,7.7,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2021-01-01 00:00,mm,3.8,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2021-02-01 00:00,mm,37.7,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2021-03-01 00:00,mm,111.7,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2021-04-01 00:00,mm,117.8,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2021-05-01 00:00,mm,157.7,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2021-06-01 00:00,mm,128.7,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2021-07-01 00:00,mm,202.4,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2021-08-01 00:00,mm,114.3,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2021-09-01 00:00,mm,80.5,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2021-10-01 00:00,mm,129.8,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2021-11-01 00:00,mm,70.4,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2021-12-01 00:00,mm,0.2,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2022-01-01 00:00,mm,4,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2022-02-01 00:00,mm,31.9,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2022-03-01 00:00,mm,41.2,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2022-04-01 00:00,mm,124,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2022-05-01 00:00,mm,162.1,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2022-06-01 00:00,mm,166,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2022-07-01 00:00,mm,150.6,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2022-08-01 00:00,mm,150.1,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2022-09-01 00:00,mm,103.1,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2022-10-01 00:00,mm,126.8,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2022-11-01 00:00,mm,142,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2022-12-01 00:00,mm,15.8,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2023-01-01 00:00,mm,37,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2023-02-01 00:00,mm,8,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2023-03-01 00:00,mm,105,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2023-04-01 00:00,mm,152.8,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2023-05-01 00:00,mm,134.2,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2023-06-01 00:00,mm,233,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2023-07-01 00:00,mm,249.4,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2023-08-01 00:00,mm,118.5,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2023-09-01 00:00,mm,64.6,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2023-10-01 00:00,mm,34.4,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2023-11-01 00:00,mm,69.7,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2023-12-01 00:00,mm,26.8,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2024-01-01 00:00,mm,0,Definitivo
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2024-02-01 00:00,mm,50,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2024-03-01 00:00,mm,50.7,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2024-04-01 00:00,mm,91.4,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2024-05-01 00:00,mm,211.5,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2024-06-01 00:00,mm,218.5,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2024-07-01 00:00,mm,200.4,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2024-08-01 00:00,mm,91.4,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2024-09-01 00:00,mm,59,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2024-10-01 00:00,mm,84.3,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2024-11-01 00:00,mm,133,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2024-12-01 00:00,mm,6.8,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2025-01-01 00:00,mm,7.3,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2025-02-01 00:00,mm,14.8,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2025-03-01 00:00,mm,96.7,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2025-04-01 00:00,mm,123.4,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2025-05-01 00:00,mm,190.3,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2025-06-01 00:00,mm,215,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2025-07-01 00:00,mm,351,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2025-08-01 00:00,mm,140.7,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2025-09-01 00:00,mm,134.8,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2025-10-01 00:00,mm,91.3,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2025-11-01 00:00,mm,86.3,Preliminar
21200620,PISCIS [21200620],PRECIPITACION,Precipitación total mensual,2025-12-01 00:00,mm,55.1,Preliminar
