CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2019-01-01 00:00,mm,43,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2019-02-01 00:00,mm,61,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2019-03-01 00:00,mm,135,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2019-04-01 00:00,mm,188,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2019-05-01 00:00,mm,227,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2019-06-01 00:00,mm,53,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2019-07-01 00:00,mm,12,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2019-08-01 00:00,mm,2,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2019-09-01 00:00,mm,65,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2019-10-01 00:00,mm,49,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2019-11-01 00:00,mm,356,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2019-12-01 00:00,mm,144,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2020-01-01 00:00,mm,14,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2020-02-01 00:00,mm,122,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2020-03-01 00:00,mm,186,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2020-04-01 00:00,mm,38,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2020-05-01 00:00,mm,125,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2020-06-01 00:00,mm,29,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2020-07-01 00:00,mm,87,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2020-08-01 00:00,mm,7,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2020-10-01 00:00,mm,58,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2020-11-01 00:00,mm,31,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2020-12-01 00:00,mm,222,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2021-02-01 00:00,mm,163,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2021-03-01 00:00,mm,255,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2021-04-01 00:00,mm,280,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2021-05-01 00:00,mm,154,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2021-06-01 00:00,mm,180,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2021-07-01 00:00,mm,8,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2021-08-01 00:00,mm,51,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2021-09-01 00:00,mm,16,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2021-10-01 00:00,mm,477,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2021-11-01 00:00,mm,260,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2022-01-01 00:00,mm,90,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2022-03-01 00:00,mm,185,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2022-04-01 00:00,mm,232,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2022-05-01 00:00,mm,66,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2022-06-01 00:00,mm,152,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2022-07-01 00:00,mm,114,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2022-08-01 00:00,mm,32,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2022-09-01 00:00,mm,184,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2022-10-01 00:00,mm,210,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2022-11-01 00:00,mm,174,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2022-12-01 00:00,mm,141,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2023-01-01 00:00,mm,202,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2023-02-01 00:00,mm,112,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2023-03-01 00:00,mm,367,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2023-04-01 00:00,mm,175,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2023-11-01 00:00,mm,61,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2023-12-01 00:00,mm,196,Definitivo
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2024-01-01 00:00,mm,31,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2024-02-01 00:00,mm,67,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2024-03-01 00:00,mm,96,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2024-04-01 00:00,mm,492,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2024-05-01 00:00,mm,147,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2024-06-01 00:00,mm,116,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2024-07-01 00:00,mm,6,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2024-08-01 00:00,mm,0,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2024-09-01 00:00,mm,15,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2024-10-01 00:00,mm,166,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2024-11-01 00:00,mm,412,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2024-12-01 00:00,mm,250,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2025-01-01 00:00,mm,246,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2025-02-01 00:00,mm,503,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2025-03-01 00:00,mm,409,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2025-04-01 00:00,mm,194,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2025-05-01 00:00,mm,1,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2025-06-01 00:00,mm,109,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2025-07-01 00:00,mm,21,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2025-08-01 00:00,mm,3,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2025-09-01 00:00,mm,25,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2025-10-01 00:00,mm,98,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2025-11-01 00:00,mm,413,Preliminar
21080030,YAGUARA [21080030],PRECIPITACION,Precipitación total mensual,2025-12-01 00:00,mm,209,Preliminar
