CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2020-03-01 00:00,mm,252,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2020-04-01 00:00,mm,174,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2020-05-01 00:00,mm,247,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2020-06-01 00:00,mm,429,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2020-07-01 00:00,mm,417,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2020-08-01 00:00,mm,484,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2020-09-01 00:00,mm,314,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2020-10-01 00:00,mm,245,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2020-11-01 00:00,mm,504,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2020-12-01 00:00,mm,591,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2021-01-01 00:00,mm,149,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2021-02-01 00:00,mm,328,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2021-03-01 00:00,mm,228,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2021-04-01 00:00,mm,414,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2021-05-01 00:00,mm,665,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2021-06-01 00:00,mm,394,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2021-07-01 00:00,mm,108,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2021-08-01 00:00,mm,557,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2021-09-01 00:00,mm,304,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2021-10-01 00:00,mm,756,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2021-11-01 00:00,mm,808,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2021-12-01 00:00,mm,472,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2022-01-01 00:00,mm,232,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2022-02-01 00:00,mm,367,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2022-03-01 00:00,mm,559,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2022-04-01 00:00,mm,569,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2022-05-01 00:00,mm,542,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2022-06-01 00:00,mm,467,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2022-07-01 00:00,mm,320,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2022-08-01 00:00,mm,301,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2022-09-01 00:00,mm,477,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2022-10-01 00:00,mm,652,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2022-11-01 00:00,mm,682,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2022-12-01 00:00,mm,443,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2023-01-01 00:00,mm,482,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2023-02-01 00:00,mm,228,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2023-03-01 00:00,mm,484,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2023-04-01 00:00,mm,636,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2023-05-01 00:00,mm,349,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2023-06-01 00:00,mm,448,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2023-07-01 00:00,mm,217,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2023-08-01 00:00,mm,304,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2023-09-01 00:00,mm,205,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2023-10-01 00:00,mm,645,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2023-11-01 00:00,mm,435,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2023-12-01 00:00,mm,384,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2024-01-01 00:00,mm,20,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2024-02-01 00:00,mm,162,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2024-03-01 00:00,mm,123,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2024-04-01 00:00,mm,383,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2024-05-01 00:00,mm,529,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2024-06-01 00:00,mm,530,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2024-07-01 00:00,mm,272,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2024-08-01 00:00,mm,284,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2024-09-01 00:00,mm,158,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2024-10-01 00:00,mm,409,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2024-11-01 00:00,mm,512,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2024-12-01 00:00,mm,528,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2025-01-01 00:00,mm,229,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2025-02-01 00:00,mm,268,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2025-03-01 00:00,mm,412,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2025-04-01 00:00,mm,318,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2025-05-01 00:00,mm,454,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2025-06-01 00:00,mm,483,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2025-07-01 00:00,mm,88,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2025-08-01 00:00,mm,333,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2025-09-01 00:00,mm,268,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2025-10-01 00:00,mm,358,Preliminar
23050250,NORCASIA RADIO [23050250],PRECIPITACION,Precipitación total mensual,2025-11-01 00:00,mm,370,Preliminar
