CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2017-02-01 00:00,mm,162,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2017-03-01 00:00,mm,631,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2017-04-01 00:00,mm,340,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2017-05-01 00:00,mm,404,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2017-06-01 00:00,mm,65,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2017-07-01 00:00,mm,21,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2017-08-01 00:00,mm,178,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2017-09-01 00:00,mm,88,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2017-10-01 00:00,mm,157,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2017-11-01 00:00,mm,372,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2017-12-01 00:00,mm,258,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2018-01-01 00:00,mm,208,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2018-02-01 00:00,mm,283,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2018-03-01 00:00,mm,280,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2018-04-01 00:00,mm,367,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2018-05-01 00:00,mm,356,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2018-06-01 00:00,mm,51.6,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2018-07-01 00:00,mm,77,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2018-08-01 00:00,mm,38,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2018-09-01 00:00,mm,50,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2018-10-01 00:00,mm,332,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2018-11-01 00:00,mm,432,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2018-12-01 00:00,mm,105,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2019-01-01 00:00,mm,127,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2019-02-01 00:00,mm,289,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2019-03-01 00:00,mm,194,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2019-04-01 00:00,mm,365,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2019-05-01 00:00,mm,305,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2019-06-01 00:00,mm,158,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2019-07-01 00:00,mm,22,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2019-08-01 00:00,mm,0,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2019-09-01 00:00,mm,85,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2019-10-01 00:00,mm,255,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2019-11-01 00:00,mm,433,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2019-12-01 00:00,mm,286,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2020-01-01 00:00,mm,92,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2020-02-01 00:00,mm,201,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2020-03-01 00:00,mm,433,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2020-04-01 00:00,mm,188,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2020-05-01 00:00,mm,122,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2020-06-01 00:00,mm,202,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2020-07-01 00:00,mm,219,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2020-08-01 00:00,mm,81,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2020-09-01 00:00,mm,260,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2020-10-01 00:00,mm,244,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2020-11-01 00:00,mm,447,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2020-12-01 00:00,mm,269,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2021-01-01 00:00,mm,338,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2021-02-01 00:00,mm,153,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2021-03-01 00:00,mm,457,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2021-04-01 00:00,mm,270,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2021-05-01 00:00,mm,328,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2021-06-01 00:00,mm,358,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2021-07-01 00:00,mm,14,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2021-08-01 00:00,mm,92,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2021-09-01 00:00,mm,172,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2021-10-01 00:00,mm,370,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2021-11-01 00:00,mm,438,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2021-12-01 00:00,mm,258,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2022-01-01 00:00,mm,177,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2022-02-01 00:00,mm,282,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2022-03-01 00:00,mm,473,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2022-04-01 00:00,mm,354,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2022-05-01 00:00,mm,225,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2022-06-01 00:00,mm,156,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2022-07-01 00:00,mm,70,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2022-08-01 00:00,mm,88,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2022-09-01 00:00,mm,199,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2022-10-01 00:00,mm,570,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2022-11-01 00:00,mm,459,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2022-12-01 00:00,mm,303,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2023-01-01 00:00,mm,291,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2023-02-01 00:00,mm,238,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2023-03-01 00:00,mm,346,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2023-04-01 00:00,mm,190,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2023-05-01 00:00,mm,283,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2023-06-01 00:00,mm,26,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2023-07-01 00:00,mm,50,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2023-08-01 00:00,mm,50,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2023-09-01 00:00,mm,65,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2023-10-01 00:00,mm,264,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2023-11-01 00:00,mm,343,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2023-12-01 00:00,mm,295,Definitivo
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2024-01-01 00:00,mm,139,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2024-02-01 00:00,mm,98,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2024-03-01 00:00,mm,98,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2024-04-01 00:00,mm,493,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2024-05-01 00:00,mm,373,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2024-06-01 00:00,mm,251,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2024-07-01 00:00,mm,60,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2024-08-01 00:00,mm,40,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2024-09-01 00:00,mm,90,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2024-10-01 00:00,mm,172,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2024-11-01 00:00,mm,601,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2024-12-01 00:00,mm,541,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2025-01-01 00:00,mm,199,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2025-02-01 00:00,mm,355,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2025-03-01 00:00,mm,332,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2025-04-01 00:00,mm,402,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2025-05-01 00:00,mm,281,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2025-06-01 00:00,mm,129,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2025-07-01 00:00,mm,60,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2025-08-01 00:00,mm,22,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2025-09-01 00:00,mm,175,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2025-10-01 00:00,mm,294,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2025-11-01 00:00,mm,391,Preliminar
21160040,ACO [21160040],PRECIPITACION,Precipitación total mensual,2025-12-01 00:00,mm,129.2,Preliminar
